seedIndex,conditionIndex,condition,perturbation,level,replicate,protocol,ridgeLambda,validationNRMSE
3,1,J=0,shot_noise_photons,1000,1,pca_readout_recalibrated,0.0464158883361278,0.337667230634257
3,1,J=0,shot_noise_photons,1000,2,zero_shot,0.0464158883361278,1.27919891736773
3,1,J=0,shot_noise_photons,1000,2,pca_readout_recalibrated,0.0464158883361278,0.334621743080339
3,1,J=0,shot_noise_photons,1000,3,zero_shot,0.0464158883361278,1.27431619073524
3,1,J=0,shot_noise_photons,1000,3,pca_readout_recalibrated,0.0464158883361278,0.337148767595393
3,1,J=0,quantization_bits,12,1,zero_shot,0.0464158883361278,0.297033501866687
3,1,J=0,quantization_bits,12,1,pca_readout_recalibrated,0.0464158883361278,0.296934661409629
3,1,J=0,quantization_bits,12,2,zero_shot,0.0464158883361278,0.297033501866687
3,1,J=0,quantization_bits,12,2,pca_readout_recalibrated,0.0464158883361278,0.296934661409629
3,1,J=0,quantization_bits,12,3,zero_shot,0.0464158883361278,0.297033501866687
3,1,J=0,quantization_bits,12,3,pca_readout_recalibrated,0.0464158883361278,0.296934661409629
3,1,J=0,quantization_bits,8,1,zero_shot,0.0464158883361278,0.299089810756586
3,1,J=0,quantization_bits,8,1,pca_readout_recalibrated,0.0464158883361278,0.297903373712112
3,1,J=0,quantization_bits,8,2,zero_shot,0.0464158883361278,0.299089810756586
3,1,J=0,quantization_bits,8,2,pca_readout_recalibrated,0.0464158883361278,0.297903373712112
3,1,J=0,quantization_bits,8,3,zero_shot,0.0464158883361278,0.299089810756586
3,1,J=0,quantization_bits,8,3,pca_readout_recalibrated,0.0464158883361278,0.297903373712112
3,1,J=0,quantization_bits,6,1,zero_shot,0.0464158883361278,0.324460261448164
3,1,J=0,quantization_bits,6,1,pca_readout_recalibrated,0.0464158883361278,0.302447851928333
3,1,J=0,quantization_bits,6,2,zero_shot,0.0464158883361278,0.324460261448164
3,1,J=0,quantization_bits,6,2,pca_readout_recalibrated,0.0464158883361278,0.302447851928333
3,1,J=0,quantization_bits,6,3,zero_shot,0.0464158883361278,0.324460261448164
3,1,J=0,quantization_bits,6,3,pca_readout_recalibrated,0.0464158883361278,0.302447851928333
3,1,J=0,correlated_noise_fraction,0,1,zero_shot,0.0464158883361278,1.77717576630293
3,1,J=0,correlated_noise_fraction,0,1,pca_readout_recalibrated,0.0464158883361278,0.349587625170366
3,1,J=0,correlated_noise_fraction,0,2,zero_shot,0.0464158883361278,1.77567134067426
3,1,J=0,correlated_noise_fraction,0,2,pca_readout_recalibrated,0.0464158883361278,0.344535140726493
3,1,J=0,correlated_noise_fraction,0,3,zero_shot,0.0464158883361278,1.78197625479404
3,1,J=0,correlated_noise_fraction,0,3,pca_readout_recalibrated,0.0464158883361278,0.346225163010585
3,1,J=0,correlated_noise_fraction,0.5,1,zero_shot,0.0464158883361278,3.20800714605496
3,1,J=0,correlated_noise_fraction,0.5,1,pca_readout_recalibrated,0.0464158883361278,0.333537232674902
3,1,J=0,correlated_noise_fraction,0.5,2,zero_shot,0.0464158883361278,3.21210913787333
3,1,J=0,correlated_noise_fraction,0.5,2,pca_readout_recalibrated,0.0464158883361278,0.336679294397211
3,1,J=0,correlated_noise_fraction,0.5,3,zero_shot,0.0464158883361278,3.13639705728452
3,1,J=0,correlated_noise_fraction,0.5,3,pca_readout_recalibrated,0.0464158883361278,0.337198481171435
3,1,J=0,correlated_noise_fraction,0.9,1,zero_shot,0.0464158883361278,3.95364097311047
3,1,J=0,correlated_noise_fraction,0.9,1,pca_readout_recalibrated,0.0464158883361278,0.31598254485824
3,1,J=0,correlated_noise_fraction,0.9,2,zero_shot,0.0464158883361278,3.97465283850816
3,1,J=0,correlated_noise_fraction,0.9,2,pca_readout_recalibrated,0.0464158883361278,0.313365208867421
3,1,J=0,correlated_noise_fraction,0.9,3,zero_shot,0.0464158883361278,3.96075109533058
3,1,J=0,correlated_noise_fraction,0.9,3,pca_readout_recalibrated,0.0464158883361278,0.313050946874387
3,1,J=0,retained_channel_fraction,0.75,1,zero_shot,0.0464158883361278,1.2525506453996
3,1,J=0,retained_channel_fraction,0.75,1,pca_readout_recalibrated,0.0464158883361278,0.295673814706155
3,1,J=0,retained_channel_fraction,0.75,2,zero_shot,0.0464158883361278,0.910445157043232
3,1,J=0,retained_channel_fraction,0.75,2,pca_readout_recalibrated,0.0464158883361278,0.295833832308283
3,1,J=0,retained_channel_fraction,0.75,3,zero_shot,0.0464158883361278,0.920134195278089
3,1,J=0,retained_channel_fraction,0.75,3,pca_readout_recalibrated,0.0464158883361278,0.295554044367452
3,1,J=0,retained_channel_fraction,0.5,1,zero_shot,0.0464158883361278,1.49178202726789
3,1,J=0,retained_channel_fraction,0.5,1,pca_readout_recalibrated,0.0464158883361278,0.295039336453398
3,1,J=0,retained_channel_fraction,0.5,2,zero_shot,0.0464158883361278,1.39311074862003
3,1,J=0,retained_channel_fraction,0.5,2,pca_readout_recalibrated,0.0464158883361278,0.295540290027171
3,1,J=0,retained_channel_fraction,0.5,3,zero_shot,0.0464158883361278,1.0461703942927
3,1,J=0,retained_channel_fraction,0.5,3,pca_readout_recalibrated,0.0464158883361278,0.296486869287062
3,1,J=0,retained_channel_fraction,0.25,1,zero_shot,0.0464158883361278,1.69788381614394
3,1,J=0,retained_channel_fraction,0.25,1,pca_readout_recalibrated,0.0464158883361278,0.297060747484028
3,1,J=0,retained_channel_fraction,0.25,2,zero_shot,0.0464158883361278,1.08343019358908
3,1,J=0,retained_channel_fraction,0.25,2,pca_readout_recalibrated,0.0464158883361278,0.294920824913258
3,1,J=0,retained_channel_fraction,0.25,3,zero_shot,0.0464158883361278,1.19532887272083
3,1,J=0,retained_channel_fraction,0.25,3,pca_readout_recalibrated,0.0464158883361278,0.298752941590599
3,1,J=0,gain_mismatch_sigma,0.01,1,zero_shot,0.0464158883361278,0.383217994342991
3,1,J=0,gain_mismatch_sigma,0.01,1,pca_readout_recalibrated,0.0464158883361278,0.295109704273659
3,1,J=0,gain_mismatch_sigma,0.01,2,zero_shot,0.0464158883361278,0.575787086221459
3,1,J=0,gain_mismatch_sigma,0.01,2,pca_readout_recalibrated,0.0464158883361278,0.295109704273618
3,1,J=0,gain_mismatch_sigma,0.01,3,zero_shot,0.0464158883361278,0.826706865749925
3,1,J=0,gain_mismatch_sigma,0.01,3,pca_readout_recalibrated,0.0464158883361278,0.295109704273795
3,1,J=0,gain_mismatch_sigma,0.05,1,zero_shot,0.0464158883361278,2.23819788661946
3,1,J=0,gain_mismatch_sigma,0.05,1,pca_readout_recalibrated,0.0464158883361278,0.295109704273603
3,1,J=0,gain_mismatch_sigma,0.05,2,zero_shot,0.0464158883361278,5.92306077568486
3,1,J=0,gain_mismatch_sigma,0.05,2,pca_readout_recalibrated,0.0464158883361278,0.295109704273798
3,1,J=0,gain_mismatch_sigma,0.05,3,zero_shot,0.0464158883361278,0.699296717370632
3,1,J=0,gain_mismatch_sigma,0.05,3,pca_readout_recalibrated,0.0464158883361278,0.295109704273694
3,1,J=0,gain_mismatch_sigma,0.1,1,zero_shot,0.0464158883361278,1.80384774246047
3,1,J=0,gain_mismatch_sigma,0.1,1,pca_readout_recalibrated,0.0464158883361278,0.29510970427375
3,1,J=0,gain_mismatch_sigma,0.1,2,zero_shot,0.0464158883361278,2.6903921809059
3,1,J=0,gain_mismatch_sigma,0.1,2,pca_readout_recalibrated,0.0464158883361278,0.295109704273647
3,1,J=0,gain_mismatch_sigma,0.1,3,zero_shot,0.0464158883361278,2.82724081259347
3,1,J=0,gain_mismatch_sigma,0.1,3,pca_readout_recalibrated,0.0464158883361278,0.295109704273729
3,1,J=0,sampling_jitter_fraction,0.01,1,zero_shot,0.0464158883361278,0.295243019758477
3,1,J=0,sampling_jitter_fraction,0.01,1,pca_readout_recalibrated,0.0464158883361278,0.295098221590642
3,1,J=0,sampling_jitter_fraction,0.01,2,zero_shot,0.0464158883361278,0.295243019758477
3,1,J=0,sampling_jitter_fraction,0.01,2,pca_readout_recalibrated,0.0464158883361278,0.295098221590642
3,1,J=0,sampling_jitter_fraction,0.01,3,zero_shot,0.0464158883361278,0.295243019758477
3,1,J=0,sampling_jitter_fraction,0.01,3,pca_readout_recalibrated,0.0464158883361278,0.295098221590642
3,1,J=0,sampling_jitter_fraction,0.05,1,zero_shot,0.0464158883361278,0.297898666000486
3,1,J=0,sampling_jitter_fraction,0.05,1,pca_readout_recalibrated,0.0464158883361278,0.295055088328701
3,1,J=0,sampling_jitter_fraction,0.05,2,zero_shot,0.0464158883361278,0.297898666000486
3,1,J=0,sampling_jitter_fraction,0.05,2,pca_readout_recalibrated,0.0464158883361278,0.295055088328701
3,1,J=0,sampling_jitter_fraction,0.05,3,zero_shot,0.0464158883361278,0.297898666000486
3,1,J=0,sampling_jitter_fraction,0.05,3,pca_readout_recalibrated,0.0464158883361278,0.295055088328701
3,1,J=0,sampling_jitter_fraction,0.1,1,zero_shot,0.0464158883361278,0.305856825131246
3,1,J=0,sampling_jitter_fraction,0.1,1,pca_readout_recalibrated,0.0464158883361278,0.295008024744996
3,1,J=0,sampling_jitter_fraction,0.1,2,zero_shot,0.0464158883361278,0.305856825131246
3,1,J=0,sampling_jitter_fraction,0.1,2,pca_readout_recalibrated,0.0464158883361278,0.295008024744996
3,1,J=0,sampling_jitter_fraction,0.1,3,zero_shot,0.0464158883361278,0.305856825131246
3,1,J=0,sampling_jitter_fraction,0.1,3,pca_readout_recalibrated,0.0464158883361278,0.295008024744996
3,1,J=0,failed_modes,1,1,zero_shot,0.0464158883361278,0.744221718723982
3,1,J=0,failed_modes,1,1,pca_readout_recalibrated,0.0464158883361278,0.294955915843765
3,1,J=0,failed_modes,1,2,zero_shot,0.0464158883361278,0.442809987563914
3,1,J=0,failed_modes,1,2,pca_readout_recalibrated,0.0464158883361278,0.294957093890398
3,1,J=0,failed_modes,1,3,zero_shot,0.0464158883361278,0.607543930467009
3,1,J=0,failed_modes,1,3,pca_readout_recalibrated,0.0464158883361278,0.294638213027606
3,1,J=0,failed_modes,2,1,zero_shot,0.0464158883361278,0.923564122936609
3,1,J=0,failed_modes,2,1,pca_readout_recalibrated,0.0464158883361278,0.295450700302998
3,1,J=0,failed_modes,2,2,zero_shot,0.0464158883361278,1.17165995755088
3,1,J=0,failed_modes,2,2,pca_readout_recalibrated,0.0464158883361278,0.303034989018981
3,1,J=0,failed_modes,2,3,zero_shot,0.0464158883361278,1.01082962581128
3,1,J=0,failed_modes,2,3,pca_readout_recalibrated,0.0464158883361278,0.29551514365465
3,1,J=0,failed_modes,3,1,zero_shot,0.0464158883361278,1.2401803515311
3,1,J=0,failed_modes,3,1,pca_readout_recalibrated,0.0464158883361278,0.295330757847788
3,1,J=0,failed_modes,3,2,zero_shot,0.0464158883361278,0.525293685302377
3,1,J=0,failed_modes,3,2,pca_readout_recalibrated,0.0464158883361278,0.295483477731902
3,1,J=0,failed_modes,3,3,zero_shot,0.0464158883361278,1.42992946376817
3,1,J=0,failed_modes,3,3,pca_readout_recalibrated,0.0464158883361278,0.296811608371279
3,4,J=0.65,clean,0,1,zero_shot,0.001,0.266601117453996
3,4,J=0.65,detector_snr_db,40,1,zero_shot,0.001,0.976007740036483
3,4,J=0.65,detector_snr_db,40,1,pca_readout_recalibrated,0.001,0.335432288322992
3,4,J=0.65,detector_snr_db,40,2,zero_shot,0.001,0.974672231814131
3,4,J=0.65,detector_snr_db,40,2,pca_readout_recalibrated,0.001,0.330437877894698
3,4,J=0.65,detector_snr_db,40,3,zero_shot,0.001,0.950248047091568
3,4,J=0.65,detector_snr_db,40,3,pca_readout_recalibrated,0.001,0.336147779779092
3,4,J=0.65,detector_snr_db,30,1,zero_shot,0.001,2.96322630739406
3,4,J=0.65,detector_snr_db,30,1,pca_readout_recalibrated,0.001,0.369946814483652
3,4,J=0.65,detector_snr_db,30,2,zero_shot,0.001,2.91779292302903
3,4,J=0.65,detector_snr_db,30,2,pca_readout_recalibrated,0.001,0.366645417096168
3,4,J=0.65,detector_snr_db,30,3,zero_shot,0.001,2.96576478246012
3,4,J=0.65,detector_snr_db,30,3,pca_readout_recalibrated,0.001,0.371126211277923
3,4,J=0.65,detector_snr_db,20,1,zero_shot,0.001,9.5040182916151
3,4,J=0.65,detector_snr_db,20,1,pca_readout_recalibrated,0.001,0.396893222999499
3,4,J=0.65,detector_snr_db,20,2,zero_shot,0.001,9.2496793593642
3,4,J=0.65,detector_snr_db,20,2,pca_readout_recalibrated,0.001,0.390291950073578
3,4,J=0.65,detector_snr_db,20,3,zero_shot,0.001,9.49321020326847
3,4,J=0.65,detector_snr_db,20,3,pca_readout_recalibrated,0.001,0.391657468656209
3,4,J=0.65,shot_noise_photons,100000,1,zero_shot,0.001,0.338047811969975
3,4,J=0.65,shot_noise_photons,100000,1,pca_readout_recalibrated,0.001,0.285145435819719
3,4,J=0.65,shot_noise_photons,100000,2,zero_shot,0.001,0.340311061864636
3,4,J=0.65,shot_noise_photons,100000,2,pca_readout_recalibrated,0.001,0.285820436445479
3,4,J=0.65,shot_noise_photons,100000,3,zero_shot,0.001,0.338757996684731
3,4,J=0.65,shot_noise_photons,100000,3,pca_readout_recalibrated,0.001,0.285509923499456
3,4,J=0.65,shot_noise_photons,10000,1,zero_shot,0.001,0.722609310500737
3,4,J=0.65,shot_noise_photons,10000,1,pca_readout_recalibrated,0.001,0.318417289840364
3,4,J=0.65,shot_noise_photons,10000,2,zero_shot,0.001,0.70370842199522
3,4,J=0.65,shot_noise_photons,10000,2,pca_readout_recalibrated,0.001,0.31762771670604
3,4,J=0.65,shot_noise_photons,10000,3,zero_shot,0.001,0.699892330390723
3,4,J=0.65,shot_noise_photons,10000,3,pca_readout_recalibrated,0.001,0.322563948657914
3,4,J=0.65,shot_noise_photons,1000,1,zero_shot,0.001,2.11363195354829
3,4,J=0.65,shot_noise_photons,1000,1,pca_readout_recalibrated,0.001,0.366953786531136
3,4,J=0.65,shot_noise_photons,1000,2,zero_shot,0.001,2.08660923805783
3,4,J=0.65,shot_noise_photons,1000,2,pca_readout_recalibrated,0.001,0.362143682743552
3,4,J=0.65,shot_noise_photons,1000,3,zero_shot,0.001,2.13112133040812
3,4,J=0.65,shot_noise_photons,1000,3,pca_readout_recalibrated,0.001,0.36353035324578
3,4,J=0.65,quantization_bits,12,1,zero_shot,0.001,0.271072048419132
3,4,J=0.65,quantization_bits,12,1,pca_readout_recalibrated,0.001,0.27095428212436
3,4,J=0.65,quantization_bits,12,2,zero_shot,0.001,0.271072048419132
3,4,J=0.65,quantization_bits,12,2,pca_readout_recalibrated,0.001,0.27095428212436
3,4,J=0.65,quantization_bits,12,3,zero_shot,0.001,0.271072048419132
3,4,J=0.65,quantization_bits,12,3,pca_readout_recalibrated,0.001,0.27095428212436
3,4,J=0.65,quantization_bits,8,1,zero_shot,0.001,0.276173263051292
3,4,J=0.65,quantization_bits,8,1,pca_readout_recalibrated,0.001,0.273343331994166
3,4,J=0.65,quantization_bits,8,2,zero_shot,0.001,0.276173263051292
3,4,J=0.65,quantization_bits,8,2,pca_readout_recalibrated,0.001,0.273343331994166
3,4,J=0.65,quantization_bits,8,3,zero_shot,0.001,0.276173263051292
3,4,J=0.65,quantization_bits,8,3,pca_readout_recalibrated,0.001,0.273343331994166
3,4,J=0.65,quantization_bits,6,1,zero_shot,0.001,0.352708392209663
3,4,J=0.65,quantization_bits,6,1,pca_readout_recalibrated,0.001,0.293899274823607
3,4,J=0.65,quantization_bits,6,2,zero_shot,0.001,0.352708392209663
3,4,J=0.65,quantization_bits,6,2,pca_readout_recalibrated,0.001,0.293899274823607
3,4,J=0.65,quantization_bits,6,3,zero_shot,0.001,0.352708392209663
3,4,J=0.65,quantization_bits,6,3,pca_readout_recalibrated,0.001,0.293899274823607
3,4,J=0.65,correlated_noise_fraction,0,1,zero_shot,0.001,2.96544073826876
3,4,J=0.65,correlated_noise_fraction,0,1,pca_readout_recalibrated,0.001,0.370922090149659
3,4,J=0.65,correlated_noise_fraction,0,2,zero_shot,0.001,2.90461910649313
3,4,J=0.65,correlated_noise_fraction,0,2,pca_readout_recalibrated,0.001,0.37395447539996
3,4,J=0.65,correlated_noise_fraction,0,3,zero_shot,0.001,2.92269089625931
3,4,J=0.65,correlated_noise_fraction,0,3,pca_readout_recalibrated,0.001,0.369890017363416
3,4,J=0.65,correlated_noise_fraction,0.5,1,zero_shot,0.001,5.14523978935134
3,4,J=0.65,correlated_noise_fraction,0.5,1,pca_readout_recalibrated,0.001,0.358568067084167
3,4,J=0.65,correlated_noise_fraction,0.5,2,zero_shot,0.001,5.09775323005901
3,4,J=0.65,correlated_noise_fraction,0.5,2,pca_readout_recalibrated,0.001,0.361430045652965
3,4,J=0.65,correlated_noise_fraction,0.5,3,zero_shot,0.001,5.094066543491
3,4,J=0.65,correlated_noise_fraction,0.5,3,pca_readout_recalibrated,0.001,0.360122750432737
3,4,J=0.65,correlated_noise_fraction,0.9,1,zero_shot,0.001,6.20627348802165
3,4,J=0.65,correlated_noise_fraction,0.9,1,pca_readout_recalibrated,0.001,0.332253865647853
3,4,J=0.65,correlated_noise_fraction,0.9,2,zero_shot,0.001,6.3309907851553
3,4,J=0.65,correlated_noise_fraction,0.9,2,pca_readout_recalibrated,0.001,0.331782997567234
3,4,J=0.65,correlated_noise_fraction,0.9,3,zero_shot,0.001,6.21794768472855
3,4,J=0.65,correlated_noise_fraction,0.9,3,pca_readout_recalibrated,0.001,0.339405605321627
3,4,J=0.65,retained_channel_fraction,0.75,1,zero_shot,0.001,2.77737051432532
3,4,J=0.65,retained_channel_fraction,0.75,1,pca_readout_recalibrated,0.001,0.271104337289386
3,4,J=0.65,retained_channel_fraction,0.75,2,zero_shot,0.001,2.6555472341694
3,4,J=0.65,retained_channel_fraction,0.75,2,pca_readout_recalibrated,0.001,0.26730846510462
3,4,J=0.65,retained_channel_fraction,0.75,3,zero_shot,0.001,3.67296952101548
3,4,J=0.65,retained_channel_fraction,0.75,3,pca_readout_recalibrated,0.001,0.265241860308119
3,4,J=0.65,retained_channel_fraction,0.5,1,zero_shot,0.001,3.62067920676356
3,4,J=0.65,retained_channel_fraction,0.5,1,pca_readout_recalibrated,0.001,0.269289197020758
3,4,J=0.65,retained_channel_fraction,0.5,2,zero_shot,0.001,2.90756043775032
3,4,J=0.65,retained_channel_fraction,0.5,2,pca_readout_recalibrated,0.001,0.266634176416626
3,4,J=0.65,retained_channel_fraction,0.5,3,zero_shot,0.001,3.08412704032215
3,4,J=0.65,retained_channel_fraction,0.5,3,pca_readout_recalibrated,0.001,0.268435242603041
3,4,J=0.65,retained_channel_fraction,0.25,1,zero_shot,0.001,2.62613447511338
3,4,J=0.65,retained_channel_fraction,0.25,1,pca_readout_recalibrated,0.001,0.271904341751364
3,4,J=0.65,retained_channel_fraction,0.25,2,zero_shot,0.001,3.17488105687966
3,4,J=0.65,retained_channel_fraction,0.25,2,pca_readout_recalibrated,0.001,0.283299145901032
3,4,J=0.65,retained_channel_fraction,0.25,3,zero_shot,0.001,2.67069673640247
3,4,J=0.65,retained_channel_fraction,0.25,3,pca_readout_recalibrated,0.001,0.26725458121842
3,4,J=0.65,gain_mismatch_sigma,0.01,1,zero_shot,0.001,1.49523717175628
3,4,J=0.65,gain_mismatch_sigma,0.01,1,pca_readout_recalibrated,0.001,0.266601117454125
3,4,J=0.65,gain_mismatch_sigma,0.01,2,zero_shot,0.001,0.740996829109971
3,4,J=0.65,gain_mismatch_sigma,0.01,2,pca_readout_recalibrated,0.001,0.266601117454249
3,4,J=0.65,gain_mismatch_sigma,0.01,3,zero_shot,0.001,0.635120722477323
3,4,J=0.65,gain_mismatch_sigma,0.01,3,pca_readout_recalibrated,0.001,0.266601117454991
3,4,J=0.65,gain_mismatch_sigma,0.05,1,zero_shot,0.001,1.04852019593496
3,4,J=0.65,gain_mismatch_sigma,0.05,1,pca_readout_recalibrated,0.001,0.266601117454046
3,4,J=0.65,gain_mismatch_sigma,0.05,2,zero_shot,0.001,3.40754276471716
3,4,J=0.65,gain_mismatch_sigma,0.05,2,pca_readout_recalibrated,0.001,0.266601117453586
3,4,J=0.65,gain_mismatch_sigma,0.05,3,zero_shot,0.001,3.22299613649513
3,4,J=0.65,gain_mismatch_sigma,0.05,3,pca_readout_recalibrated,0.001,0.266601117454337
3,4,J=0.65,gain_mismatch_sigma,0.1,1,zero_shot,0.001,13.2728146785218
3,4,J=0.65,gain_mismatch_sigma,0.1,1,pca_readout_recalibrated,0.001,0.266601117454068
3,4,J=0.65,gain_mismatch_sigma,0.1,2,zero_shot,0.001,0.637345968567571
3,4,J=0.65,gain_mismatch_sigma,0.1,2,pca_readout_recalibrated,0.001,0.266601117453766
3,4,J=0.65,gain_mismatch_sigma,0.1,3,zero_shot,0.001,5.52092067570946
3,4,J=0.65,gain_mismatch_sigma,0.1,3,pca_readout_recalibrated,0.001,0.266601117455224
3,4,J=0.65,sampling_jitter_fraction,0.01,1,zero_shot,0.001,0.266665141199269
3,4,J=0.65,sampling_jitter_fraction,0.01,1,pca_readout_recalibrated,0.001,0.266560310120442
3,4,J=0.65,sampling_jitter_fraction,0.01,2,zero_shot,0.001,0.266665141199269
3,4,J=0.65,sampling_jitter_fraction,0.01,2,pca_readout_recalibrated,0.001,0.266560310120442
3,4,J=0.65,sampling_jitter_fraction,0.01,3,zero_shot,0.001,0.266665141199269
3,4,J=0.65,sampling_jitter_fraction,0.01,3,pca_readout_recalibrated,0.001,0.266560310120442
3,4,J=0.65,sampling_jitter_fraction,0.05,1,zero_shot,0.001,0.269344497409803
3,4,J=0.65,sampling_jitter_fraction,0.05,1,pca_readout_recalibrated,0.001,0.266405153357814
3,4,J=0.65,sampling_jitter_fraction,0.05,2,zero_shot,0.001,0.269344497409803
3,4,J=0.65,sampling_jitter_fraction,0.05,2,pca_readout_recalibrated,0.001,0.266405153357814
3,4,J=0.65,sampling_jitter_fraction,0.05,3,zero_shot,0.001,0.269344497409803
3,4,J=0.65,sampling_jitter_fraction,0.05,3,pca_readout_recalibrated,0.001,0.266405153357814
3,4,J=0.65,sampling_jitter_fraction,0.1,1,zero_shot,0.001,0.277967166399882
3,4,J=0.65,sampling_jitter_fraction,0.1,1,pca_readout_recalibrated,0.001,0.266229763352828
3,4,J=0.65,sampling_jitter_fraction,0.1,2,zero_shot,0.001,0.277967166399882
3,4,J=0.65,sampling_jitter_fraction,0.1,2,pca_readout_recalibrated,0.001,0.266229763352828
3,4,J=0.65,sampling_jitter_fraction,0.1,3,zero_shot,0.001,0.277967166399882
3,4,J=0.65,sampling_jitter_fraction,0.1,3,pca_readout_recalibrated,0.001,0.266229763352828
3,4,J=0.65,failed_modes,1,1,zero_shot,0.001,4.47884748492361
3,4,J=0.65,failed_modes,1,1,pca_readout_recalibrated,0.001,0.27040246972356
3,4,J=0.65,failed_modes,1,2,zero_shot,0.001,4.05797406021113
3,4,J=0.65,failed_modes,1,2,pca_readout_recalibrated,0.001,0.266820495585335
3,4,J=0.65,failed_modes,1,3,zero_shot,0.001,4.47884748492361
3,4,J=0.65,failed_modes,1,3,pca_readout_recalibrated,0.001,0.27040246972356
3,4,J=0.65,failed_modes,2,1,zero_shot,0.001,5.64373931587826
3,4,J=0.65,failed_modes,2,1,pca_readout_recalibrated,0.001,0.267483599363213
3,4,J=0.65,failed_modes,2,2,zero_shot,0.001,6.4376310829722
3,4,J=0.65,failed_modes,2,2,pca_readout_recalibrated,0.001,0.266181988191938
3,4,J=0.65,failed_modes,2,3,zero_shot,0.001,4.72143870321639
3,4,J=0.65,failed_modes,2,3,pca_readout_recalibrated,0.001,0.267579803914565
3,4,J=0.65,failed_modes,3,1,zero_shot,0.001,7.99758469903019
3,4,J=0.65,failed_modes,3,1,pca_readout_recalibrated,0.001,0.270623300653846
3,4,J=0.65,failed_modes,3,2,zero_shot,0.001,5.72670544159578
3,4,J=0.65,failed_modes,3,2,pca_readout_recalibrated,0.001,0.272721506161294
3,4,J=0.65,failed_modes,3,3,zero_shot,0.001,5.20057688651763
3,4,J=0.65,failed_modes,3,3,pca_readout_recalibrated,0.001,0.268778950494965
4,1,J=0,clean,0,1,zero_shot,0.000464158883361278,0.293106526783012
4,1,J=0,detector_snr_db,40,1,zero_shot,0.000464158883361278,1.40276298301282
4,1,J=0,detector_snr_db,40,1,pca_readout_recalibrated,0.000464158883361278,0.321545413473605
4,1,J=0,detector_snr_db,40,2,zero_shot,0.000464158883361278,1.41932584816357
4,1,J=0,detector_snr_db,40,2,pca_readout_recalibrated,0.000464158883361278,0.330169258752717
4,1,J=0,detector_snr_db,40,3,zero_shot,0.000464158883361278,1.39922495033058
4,1,J=0,detector_snr_db,40,3,pca_readout_recalibrated,0.000464158883361278,0.322766750516723
4,1,J=0,detector_snr_db,30,1,zero_shot,0.000464158883361278,4.29458112318392
4,1,J=0,detector_snr_db,30,1,pca_readout_recalibrated,0.000464158883361278,0.35717593911467
4,1,J=0,detector_snr_db,30,2,zero_shot,0.000464158883361278,4.37434697595589
4,1,J=0,detector_snr_db,30,2,pca_readout_recalibrated,0.000464158883361278,0.358800933788647
4,1,J=0,detector_snr_db,30,3,zero_shot,0.000464158883361278,4.33080903016548
4,1,J=0,detector_snr_db,30,3,pca_readout_recalibrated,0.000464158883361278,0.360149808056059
4,1,J=0,detector_snr_db,20,1,zero_shot,0.000464158883361278,13.831026596951
4,1,J=0,detector_snr_db,20,1,pca_readout_recalibrated,0.000464158883361278,0.383478733658577
4,1,J=0,detector_snr_db,20,2,zero_shot,0.000464158883361278,13.5676302878734
4,1,J=0,detector_snr_db,20,2,pca_readout_recalibrated,0.000464158883361278,0.392925052814417
4,1,J=0,detector_snr_db,20,3,zero_shot,0.000464158883361278,13.8600773791727
4,1,J=0,detector_snr_db,20,3,pca_readout_recalibrated,0.000464158883361278,0.383781715883214
4,1,J=0,shot_noise_photons,100000,1,zero_shot,0.000464158883361278,0.42663870708493
4,1,J=0,shot_noise_photons,100000,1,pca_readout_recalibrated,0.000464158883361278,0.304323657762582
4,1,J=0,shot_noise_photons,100000,2,zero_shot,0.000464158883361278,0.421688523730147
4,1,J=0,shot_noise_photons,100000,2,pca_readout_recalibrated,0.000464158883361278,0.302261859949723
4,1,J=0,shot_noise_photons,100000,3,zero_shot,0.000464158883361278,0.426359662850803
4,1,J=0,shot_noise_photons,100000,3,pca_readout_recalibrated,0.000464158883361278,0.300464489627636
4,1,J=0,shot_noise_photons,10000,1,zero_shot,0.000464158883361278,1.01703418005571
4,1,J=0,shot_noise_photons,10000,1,pca_readout_recalibrated,0.000464158883361278,0.316407353230909
4,1,J=0,shot_noise_photons,10000,2,zero_shot,0.000464158883361278,0.991884790726438
4,1,J=0,shot_noise_photons,10000,2,pca_readout_recalibrated,0.000464158883361278,0.32030850913437
4,1,J=0,shot_noise_photons,10000,3,zero_shot,0.000464158883361278,1.02773774444158
4,1,J=0,shot_noise_photons,10000,3,pca_readout_recalibrated,0.000464158883361278,0.317515143122364
4,1,J=0,shot_noise_photons,1000,1,zero_shot,0.000464158883361278,3.08432169537785
4,1,J=0,shot_noise_photons,1000,1,pca_readout_recalibrated,0.000464158883361278,0.35015902803875
4,1,J=0,shot_noise_photons,1000,2,zero_shot,0.000464158883361278,3.11764118399678
4,1,J=0,shot_noise_photons,1000,2,pca_readout_recalibrated,0.000464158883361278,0.347307870675303
4,1,J=0,shot_noise_photons,1000,3,zero_shot,0.000464158883361278,3.03292157657034
4,1,J=0,shot_noise_photons,1000,3,pca_readout_recalibrated,0.000464158883361278,0.345607923953867
4,1,J=0,quantization_bits,12,1,zero_shot,0.000464158883361278,0.318408793153971
4,1,J=0,quantization_bits,12,1,pca_readout_recalibrated,0.000464158883361278,0.318643731276339
